1,BC,CP30
1,BC,CP40
1,BC,CP50
1,BC,CP60
1,BC,CP70
1,BC,CP80
1,BC,CP90
1,BC,DN08
1,BC,DN09
1,BC,DN18
1,BC,DN19
1,BC,DN28
1,BC,DN29
1,BC,DO00
1,BC,DO01
1,BC,DO02
1,BC,DO03
1,BC,DO04
1,BC,DO05
1,BC,DO06
1,BC,DO07
1,BC,DO08
1,BC,DO09
1,BC,DO10
1,BC,DO11
1,BC,DO12
1,BC,DO20
1,BC,DO21
1,BC,DP00
1,MB,DN98
1,MB,DN99
1,MB,DO90
1,MB,DO91
1,MB,DO92
1,MB,DO93
1,MB,DO94
1,MB,DO95
1,MB,DO96
1,MB,DO97
1,MB,DO98
1,MB,DO99
1,MB,DP90
1,MB,EN08
1,MB,EN09
1,MB,EN18
1,MB,EN19
1,MB,EN29
1,MB,EO00
1,MB,EO01
1,MB,EO02
1,MB,EO03
1,MB,EO04
1,MB,EO05
1,MB,EO06
1,MB,EO07
1,MB,EO08
1,MB,EO09
1,MB,EO10
1,MB,EO11
1,MB,EO12
1,MB,EO13
1,MB,EO14
1,MB,EO15
1,MB,EO16
1,MB,EO17
1,MB,EO18
1,MB,EO19
1,MB,EO20
1,MB,EO21
1,MB,EO22
1,MB,EO23
1,MB,EO24
1,MB,EO25
1,MB,EO26
1,MB,EO27
1,MB,EO28
1,MB,EO29
1,MB,EO33
1,MB,EO34
1,MB,EO35
1,MB,EO36
1,MB,EO37
1,MB,EO38
1,MB,EO44
1,MB,EO45
1,MB,EO46
1,MB,EO47
1,MB,EO56
1,MB,EO57
1,MB,EP00
1,MB,EP10
1,MB,EP20
1,NB,FN57
1,NB,FN64
1,NB,FN65
1,NB,FN66
1,NB,FN67
1,NB,FN68
1,NB,FN75
1,NB,FN76
1,NB,FN77
1,NB,FN78
1,NB,FN86
1,NL,FO62
1,NL,FO63
1,NL,FO64
1,NL,FO65
1,NL,FO71
1,NL,FO72
1,NL,FO73
1,NL,FO74
1,NL,FO76
1,NL,FO77
1,NL,FO78
1,NL,FO79
1,NL,FO81
1,NL,FO82
1,NL,FO83
1,NL,FO84
1,NL,FO85
1,NL,FO86
1,NL,FO87
1,NL,FO88
1,NL,FO89
1,NL,FO91
1,NL,FO92
1,NL,FO93
1,NL,FO94
1,NL,FO95
1,NL,FO96
1,NL,FO97
1,NL,FP70
1,NL,GN07
1,NL,GN08
1,NL,GN09
1,NL,GN17
1,NL,GN18
1,NL,GN19
1,NL,GN26
1,NL,GN27
1,NL,GN28
1,NL,GN29
1,NL,GN36
1,NL,GN37
1,NL,GN38
1,NL,GN39
1,NL,GO01
1,NL,GO02
1,NL,GO03
1,NL,GO04
1,NL,GO05
1,NL,GO10
1,NL,GO11
1,NL,GO12
1,NL,GO13
1,NL,GO14
1,NL,GO20
1,NL,GO21
1,NL,GO22
1,NL,GO23
1,NS,FN63
1,NS,FN64
1,NS,FN73
1,NS,FN74
1,NS,FN75
1,NS,FN76
1,NS,FN84
1,NS,FN85
1,NS,FN86
1,NS,FN94
1,NS,FN95
1,NS,FN96
1,NS,FN97
1,NS,GN05
1,NS,GN06
1,NT,BP99
1,NT,CP09
1,NT,CP16
1,NT,CP17
1,NT,CP18
1,NT,CP19
1,NT,CP26
1,NT,CP27
1,NT,CP28
1,NT,CP29
1,NT,CP34
1,NT,CP35
1,NT,CP36
1,NT,CP37
1,NT,CP38
1,NT,CP39
1,NT,CP43
1,NT,CP44
1,NT,CP45
1,NT,CP46
1,NT,CP47
1,NT,CP48
1,NT,CP49
1,NT,CP51
1,NT,CP52
1,NT,CP53
1,NT,CP54
1,NT,CP55
1,NT,CP56
1,NT,CP57
1,NT,CP58
1,NT,CP59
1,NT,CP60
1,NT,CP61
1,NT,CP62
1,NT,CP63
1,NT,CP64
1,NT,CP65
1,NT,CP66
1,NT,CP67
1,NT,CP68
1,NT,CP69
1,NT,CP70
1,NT,CP71
1,NT,CP72
1,NT,CP73
1,NT,CP74
1,NT,CP75
1,NT,CP76
1,NT,CP77
1,NT,CP78
1,NT,CP79
1,NT,CP80
1,NT,CP81
1,NT,CP82
1,NT,CP83
1,NT,CP84
1,NT,CP85
1,NT,CP86
1,NT,CP87
1,NT,CP88
1,NT,CP89
1,NT,CP90
1,NT,CP91
1,NT,CP92
1,NT,CP93
1,NT,CP94
1,NT,CP95
1,NT,CP96
1,NT,CP97
1,NT,CP98
1,NT,CP99
1,NT,CQ40
1,NT,CQ50
1,NT,CQ60
1,NT,CQ70
1,NT,CQ71
1,NT,CQ72
1,NT,CQ73
1,NT,CQ74
1,NT,CQ81
1,NT,CQ82
1,NT,CQ83
1,NT,CQ84
1,NT,CQ85
1,NT,CQ86
1,NT,CQ91
1,NT,CQ92
1,NT,CQ93
1,NT,CQ94
1,NT,CQ95
1,NT,CQ96
1,NT,CQ97
1,NT,DP00
1,NT,DP01
1,NT,DP02
1,NT,DP03
1,NT,DP04
1,NT,DP05
1,NT,DP06
1,NT,DP07
1,NT,DP10
1,NT,DP11
1,NT,DP12
1,NT,DP13
1,NT,DP14
1,NT,DP15
1,NT,DP16
1,NT,DP17
1,NT,DP19
1,NT,DP20
1,NT,DP21
1,NT,DP22
1,NT,DP23
1,NT,DP24
1,NT,DP25
1,NT,DP26
1,NT,DP27
1,NT,DP28
1,NT,DP29
1,NT,DP30
1,NT,DP31
1,NT,DP32
1,NT,DP33
1,NT,DP34
1,NT,DP35
1,NT,DP39
1,NT,DP40
1,NT,DP41
1,NT,DP42
1,NT,DP43
1,NT,DP44
1,NT,DP45
1,NT,DP50
1,NT,DP51
1,NT,DP52
1,NT,DP53
1,NT,DP54
1,NT,DP59
1,NT,DP60
1,NT,DP61
1,NT,DP62
1,NT,DP63
1,NT,DP64
1,NT,DP70
1,NT,DP71
1,NT,DP72
1,NT,DP73
1,NT,DP74
1,NT,DP80
1,NT,DP81
1,NT,DP82
1,NT,DP83
1,NT,DP84
1,NT,DP90
1,NT,DP91
1,NT,DP92
1,NT,DP93
1,NT,DP94
1,NT,DQ00
1,NT,DQ01
1,NT,DQ02
1,NT,DQ03
1,NT,DQ04
1,NT,DQ05
1,NT,DQ06
1,NT,DQ07
1,NT,DQ10
1,NT,DQ11
1,NT,DQ12
1,NT,DQ13
1,NT,DQ14
1,NT,DQ15
1,NT,DQ16
1,NT,DQ17
1,NT,DQ20
1,NT,DQ21
1,NT,DQ22
1,NT,DQ23
1,NT,DQ24
1,NT,DQ25
1,NT,DQ26
1,NT,DQ27
1,NT,DQ28
1,NT,DQ30
1,NT,DQ31
1,NT,DQ32
1,NT,DQ33
1,NT,DQ34
1,NT,DQ35
1,NT,DQ36
1,NT,DQ37
1,NT,DQ38
1,NT,DQ40
1,NT,DQ41
1,NT,DQ42
1,NT,DQ43
1,NT,DQ44
1,NT,DQ45
1,NT,DQ46
1,NT,DQ47
1,NT,DQ48
1,NT,DQ50
1,NT,DQ51
1,NT,DQ52
1,NT,DQ53
1,NT,DQ54
1,NT,DQ55
1,NT,DQ56
1,NT,DQ57
1,NT,DQ58
1,NU,CP97
1,NU,CP98
1,NU,CP99
1,NU,DP07
1,NU,DP08
1,NU,DP09
1,NU,DP16
1,NU,DP17
1,NU,DP18
1,NU,DP19
1,NU,DP27
1,NU,DP29
1,NU,DP35
1,NU,DP36
1,NU,DP37
1,NU,DP38
1,NU,DP39
1,NU,DP45
1,NU,DP46
1,NU,DP47
1,NU,DP48
1,NU,DP49
1,NU,DP54
1,NU,DP55
1,NU,DP56
1,NU,DP57
1,NU,DP58
1,NU,DP59
1,NU,DP64
1,NU,DP65
1,NU,DP66
1,NU,DP67
1,NU,DP68
1,NU,DP69
1,NU,DP74
1,NU,DP75
1,NU,DP76
1,NU,DP77
1,NU,DP78
1,NU,DP79
1,NU,DP84
1,NU,DP85
1,NU,DP86
1,NU,DP87
1,NU,DP88
1,NU,DP89
1,NU,DP90
1,NU,DP91
1,NU,DP92
1,NU,DP93
1,NU,DP94
1,NU,DP95
1,NU,DP96
1,NU,DP97
1,NU,DP98
1,NU,DP99
1,NU,DQ50
1,NU,DQ51
1,NU,DQ52
1,NU,DQ53
1,NU,DQ54
1,NU,DQ55
1,NU,DQ56
1,NU,DQ57
1,NU,DQ58
1,NU,DQ60
1,NU,DQ61
1,NU,DQ62
1,NU,DQ63
1,NU,DQ64
1,NU,DQ65
1,NU,DQ66
1,NU,DQ67
1,NU,DQ70
1,NU,DQ71
1,NU,DQ72
1,NU,DQ73
1,NU,DQ75
1,NU,DQ76
1,NU,DQ77
1,NU,DQ78
1,NU,DQ79
1,NU,DQ80
1,NU,DQ82
1,NU,DQ83
1,NU,DQ85
1,NU,DQ86
1,NU,DQ87
1,NU,DQ88
1,NU,DQ89
1,NU,DQ90
1,NU,DQ91
1,NU,DQ92
1,NU,DQ93
1,NU,DQ94
1,NU,DQ95
1,NU,DQ96
1,NU,DQ97
1,NU,DQ98
1,NU,DQ99
1,NU,DR90
1,NU,EO28
1,NU,EO29
1,NU,EO36
1,NU,EO37
1,NU,EO38
1,NU,EO47
1,NU,EO56
1,NU,EO57
1,NU,EO65
1,NU,EO66
1,NU,EO75
1,NU,EO82
1,NU,EO83
1,NU,EO84
1,NU,EO85
1,NU,EO91
1,NU,EO92
1,NU,EO93
1,NU,EO94
1,NU,EO95
1,NU,EO96
1,NU,EO99
1,NU,EP00
1,NU,EP01
1,NU,EP02
1,NU,EP03
1,NU,EP04
1,NU,EP05
1,NU,EP06
1,NU,EP07
1,NU,EP08
1,NU,EP09
1,NU,EP10
1,NU,EP11
1,NU,EP12
1,NU,EP13
1,NU,EP14
1,NU,EP15
1,NU,EP16
1,NU,EP17
1,NU,EP18
1,NU,EP19
1,NU,EP20
1,NU,EP21
1,NU,EP22
1,NU,EP23
1,NU,EP24
1,NU,EP25
1,NU,EP26
1,NU,EP27
1,NU,EP28
1,NU,EP29
1,NU,EP31
1,NU,EP32
1,NU,EP33
1,NU,EP34
1,NU,EP35
1,NU,EP36
1,NU,EP37
1,NU,EP38
1,NU,EP39
1,NU,EP42
1,NU,EP43
1,NU,EP44
1,NU,EP45
1,NU,EP46
1,NU,EP47
1,NU,EP48
1,NU,EP49
1,NU,EP53
1,NU,EP54
1,NU,EP55
1,NU,EP56
1,NU,EP57
1,NU,EP58
1,NU,EP59
1,NU,EP63
1,NU,EP64
1,NU,EP65
1,NU,EP66
1,NU,EP67
1,NU,EP68
1,NU,EP69
1,NU,EP73
1,NU,EP74
1,NU,EP75
1,NU,EP76
1,NU,EP77
1,NU,EP78
1,NU,EP79
1,NU,EP82
1,NU,EP83
1,NU,EP84
1,NU,EP85
1,NU,EP86
1,NU,EP87
1,NU,EP88
1,NU,EP89
1,NU,EP91
1,NU,EP92
1,NU,EP93
1,NU,EP94
1,NU,EP96
1,NU,EP97
1,NU,EP98
1,NU,EP99
1,NU,EQ01
1,NU,EQ02
1,NU,EQ03
1,NU,EQ04
1,NU,EQ05
1,NU,EQ06
1,NU,EQ07
1,NU,EQ08
1,NU,EQ09
1,NU,EQ10
1,NU,EQ11
1,NU,EQ12
1,NU,EQ13
1,NU,EQ14
1,NU,EQ15
1,NU,EQ16
1,NU,EQ17
1,NU,EQ18
1,NU,EQ19
1,NU,EQ20
1,NU,EQ21
1,NU,EQ22
1,NU,EQ23
1,NU,EQ24
1,NU,EQ25
1,NU,EQ26
1,NU,EQ27
1,NU,EQ28
1,NU,EQ29
1,NU,EQ30
1,NU,EQ31
1,NU,EQ32
1,NU,EQ33
1,NU,EQ34
1,NU,EQ35
1,NU,EQ36
1,NU,EQ37
1,NU,EQ38
1,NU,EQ39
1,NU,EQ40
1,NU,EQ41
1,NU,EQ42
1,NU,EQ43
1,NU,EQ44
1,NU,EQ45
1,NU,EQ46
1,NU,EQ47
1,NU,EQ48
1,NU,EQ49
1,NU,EQ50
1,NU,EQ51
1,NU,EQ52
1,NU,EQ53
1,NU,EQ54
1,NU,EQ55
1,NU,EQ56
1,NU,EQ57
1,NU,EQ58
1,NU,EQ59
1,NU,EQ60
1,NU,EQ61
1,NU,EQ62
1,NU,EQ63
1,NU,EQ64
1,NU,EQ65
1,NU,EQ66
1,NU,EQ67
1,NU,EQ68
1,NU,EQ69
1,NU,EQ70
1,NU,EQ71
1,NU,EQ72
1,NU,EQ73
1,NU,EQ74
1,NU,EQ75
1,NU,EQ76
1,NU,EQ77
1,NU,EQ78
1,NU,EQ79
1,NU,EQ80
1,NU,EQ81
1,NU,EQ82
1,NU,EQ83
1,NU,EQ84
1,NU,EQ85
1,NU,EQ86
1,NU,EQ87
1,NU,EQ88
1,NU,EQ89
1,NU,EQ90
1,NU,EQ91
1,NU,EQ92
1,NU,EQ93
1,NU,EQ94
1,NU,EQ95
1,NU,EQ96
1,NU,EQ97
1,NU,EQ98
1,NU,EQ99
1,NU,ER00
1,NU,ER10
1,NU,ER20
1,NU,ER21
1,NU,ER30
1,NU,ER31
1,NU,ER40
1,NU,ER41
1,NU,ER50
1,NU,ER51
1,NU,ER52
1,NU,ER60
1,NU,ER61
1,NU,ER62
1,NU,ER70
1,NU,ER71
1,NU,ER72
1,NU,ER80
1,NU,ER81
1,NU,ER82
1,NU,ER90
1,NU,ER91
1,NU,ER92
1,NU,FO01
1,NU,FO02
1,NU,FO03
1,NU,FO04
1,NU,FO05
1,NU,FO06
1,NU,FO07
1,NU,FO08
1,NU,FO09
1,NU,FO15
1,NU,FO16
1,NU,FO17
1,NU,FO18
1,NU,FO19
1,NU,FO58
1,NU,FO59
1,NU,FO68
1,NU,FO78
1,NU,FO79
1,NU,FP00
1,NU,FP01
1,NU,FP02
1,NU,FP03
1,NU,FP04
1,NU,FP05
1,NU,FP08
1,NU,FP09
1,NU,FP10
1,NU,FP11
1,NU,FP12
1,NU,FP13
1,NU,FP14
1,NU,FP15
1,NU,FP17
1,NU,FP18
1,NU,FP19
1,NU,FP22
1,NU,FP24
1,NU,FP25
1,NU,FP26
1,NU,FP27
1,NU,FP28
1,NU,FP29
1,NU,FP31
1,NU,FP32
1,NU,FP33
1,NU,FP34
1,NU,FP35
1,NU,FP36
1,NU,FP37
1,NU,FP38
1,NU,FP39
1,NU,FP40
1,NU,FP41
1,NU,FP42
1,NU,FP43
1,NU,FP44
1,NU,FP45
1,NU,FP46
1,NU,FP47
1,NU,FP48
1,NU,FP49
1,NU,FP50
1,NU,FP51
1,NU,FP52
1,NU,FP53
1,NU,FP54
1,NU,FP55
1,NU,FP56
1,NU,FP57
1,NU,FP58
1,NU,FP59
1,NU,FP60
1,NU,FP61
1,NU,FP62
1,NU,FP63
1,NU,FP64
1,NU,FP65
1,NU,FP66
1,NU,FP67
1,NU,FP68
1,NU,FP69
1,NU,FP70
1,NU,FP71
1,NU,FP72
1,NU,FP73
1,NU,FP74
1,NU,FP75
1,NU,FP76
1,NU,FP77
1,NU,FP78
1,NU,FP83
1,NU,FP84
1,NU,FP85
1,NU,FP86
1,NU,FP87
1,NU,FP95
1,NU,FP96
1,NU,FP97
1,NU,FQ00
1,NU,FQ01
1,NU,FQ02
1,NU,FQ03
1,NU,FQ04
1,NU,FQ05
1,NU,FQ06
1,NU,FQ07
1,NU,FQ08
1,NU,FQ09
1,NU,FQ10
1,NU,FQ11
1,NU,FQ12
1,NU,FQ13
1,NU,FQ16
1,NU,FQ17
1,NU,FQ18
1,NU,FQ19
1,NU,FQ20
1,NU,FQ21
1,NU,FQ22
1,NU,FQ27
1,NU,FQ28
1,NU,FQ29
1,NU,FQ30
1,NU,FQ31
1,NU,FQ39
1,NU,FQ40
1,NU,FQ41
1,NU,FQ49
1,NU,FQ50
1,NU,FQ60
1,NU,FR00
1,NU,FR01
1,NU,FR02
1,NU,FR10
1,NU,FR11
1,NU,FR12
1,NU,FR13
1,NU,FR20
1,NU,FR21
1,NU,FR22
1,NU,FR23
1,NU,FR30
1,NU,FR31
1,NU,FR32
1,NU,FR33
1,NU,FR40
1,NU,FR41
1,NU,FR42
1,NU,FR43
1,NU,FR50
1,NU,FR51
1,NU,FR52
1,NU,FR53
1,NU,FR60
1,NU,FR61
1,NU,FR62
1,NU,FR71
1,NU,FR72
1,NU,FR81
1,NU,FR82
1,NU,FR92
1,ON,EN28
1,ON,EN29
1,ON,EN38
1,ON,EN39
1,ON,EN48
1,ON,EN49
1,ON,EN57
1,ON,EN58
1,ON,EN59
1,ON,EN67
1,ON,EN68
1,ON,EN69
1,ON,EN76
1,ON,EN77
1,ON,EN78
1,ON,EN79
1,ON,EN81
1,ON,EN82
1,ON,EN83
1,ON,EN85
1,ON,EN86
1,ON,EN87
1,ON,EN88
1,ON,EN89
1,ON,EN92
1,ON,EN93
1,ON,EN94
1,ON,EN95
1,ON,EN96
1,ON,EN97
1,ON,EN98
1,ON,EN99
1,ON,EO20
1,ON,EO21
1,ON,EO22
1,ON,EO23
1,ON,EO30
1,ON,EO31
1,ON,EO32
1,ON,EO33
1,ON,EO34
1,ON,EO40
1,ON,EO41
1,ON,EO42
1,ON,EO43
1,ON,EO44
1,ON,EO45
1,ON,EO46
1,ON,EO50
1,ON,EO51
1,ON,EO52
1,ON,EO53
1,ON,EO54
1,ON,EO55
1,ON,EO56
1,ON,EO60
1,ON,EO61
1,ON,EO62
1,ON,EO63
1,ON,EO64
1,ON,EO65
1,ON,EO66
1,ON,EO70
1,ON,EO71
1,ON,EO72
1,ON,EO73
1,ON,EO74
1,ON,EO75
1,ON,EO80
1,ON,EO81
1,ON,EO82
1,ON,EO83
1,ON,EO84
1,ON,EO85
1,ON,EO90
1,ON,EO91
1,ON,EO92
1,ON,FN02
1,ON,FN03
1,ON,FN04
1,ON,FN05
1,ON,FN06
1,ON,FN07
1,ON,FN08
1,ON,FN09
1,ON,FN13
1,ON,FN14
1,ON,FN15
1,ON,FN16
1,ON,FN24
1,ON,FN25
1,ON,FO00
1,ON,FO01
1,PE,FN76
1,PE,FN77
1,PE,FN85
1,PE,FN86
1,PE,FN87
1,PE,FN96
1,PQ,FN06
1,PQ,FN07
1,PQ,FN08
1,PQ,FN09
1,PQ,FN15
1,PQ,FN16
1,PQ,FN17
1,PQ,FN18
1,PQ,FN19
1,PQ,FN24
1,PQ,FN25
1,PQ,FN26
1,PQ,FN27
1,PQ,FN28
1,PQ,FN29
1,PQ,FN34
1,PQ,FN35
1,PQ,FN36
1,PQ,FN37
1,PQ,FN38
1,PQ,FN39
1,PQ,FN45
1,PQ,FN46
1,PQ,FN47
1,PQ,FN48
1,PQ,FN49
1,PQ,FN56
1,PQ,FN57
1,PQ,FN58
1,PQ,FN59
1,PQ,FN67
1,PQ,FN68
1,PQ,FN69
1,PQ,FN78
1,PQ,FN79
1,PQ,FN87
1,PQ,FN89
1,PQ,FN97
1,PQ,FN99
1,PQ,FO00
1,PQ,FO01
1,PQ,FO02
1,PQ,FO03
1,PQ,FO04
1,PQ,FO05
1,PQ,FO08
1,PQ,FO09
1,PQ,FO10
1,PQ,FO11
1,PQ,FO12
1,PQ,FO13
1,PQ,FO14
1,PQ,FO15
1,PQ,FO16
1,PQ,FO17
1,PQ,FO18
1,PQ,FO19
1,PQ,FO20
1,PQ,FO21
1,PQ,FO22
1,PQ,FO23
1,PQ,FO24
1,PQ,FO25
1,PQ,FO26
1,PQ,FO27
1,PQ,FO28
1,PQ,FO29
1,PQ,FO30
1,PQ,FO31
1,PQ,FO32
1,PQ,FO33
1,PQ,FO34
1,PQ,FO35
1,PQ,FO36
1,PQ,FO37
1,PQ,FO38
1,PQ,FO39
1,PQ,FO40
1,PQ,FO41
1,PQ,FO42
1,PQ,FO43
1,PQ,FO44
1,PQ,FO45
1,PQ,FO46
1,PQ,FO47
1,PQ,FO48
1,PQ,FO49
1,PQ,FO50
1,PQ,FO51
1,PQ,FO52
1,PQ,FO53
1,PQ,FO54
1,PQ,FO55
1,PQ,FO56
1,PQ,FO57
1,PQ,FO58
1,PQ,FO59
1,PQ,FO60
1,PQ,FO61
1,PQ,FO62
1,PQ,FO63
1,PQ,FO64
1,PQ,FO65
1,PQ,FO66
1,PQ,FO67
1,PQ,FO68
1,PQ,FO70
1,PQ,FO71
1,PQ,FO72
1,PQ,FO74
1,PQ,FO75
1,PQ,FO76
1,PQ,FO77
1,PQ,FO78
1,PQ,FO79
1,PQ,FO80
1,PQ,FO81
1,PQ,FO82
1,PQ,FO84
1,PQ,FO85
1,PQ,FO86
1,PQ,FO87
1,PQ,FO88
1,PQ,FO90
1,PQ,FO91
1,PQ,FO92
1,PQ,FP00
1,PQ,FP01
1,PQ,FP02
1,PQ,FP10
1,PQ,FP11
1,PQ,FP12
1,PQ,FP20
1,PQ,FP21
1,PQ,FP22
1,PQ,FP30
1,PQ,FP31
1,PQ,FP32
1,PQ,FP40
1,PQ,FP41
1,PQ,FP50
1,PQ,FP51
1,PQ,FP70
1,PQ,GO00
1,PQ,GO01
1,PQ,GO02
1,PQ,GO11
1,SK,DN48
1,SK,DN49
1,SK,DN58
1,SK,DN59
1,SK,DN68
1,SK,DN69
1,SK,DN78
1,SK,DN79
1,SK,DN88
1,SK,DN89
1,SK,DN98
1,SK,DN99
1,SK,DO40
1,SK,DO41
1,SK,DO42
1,SK,DO43
1,SK,DO44
1,SK,DO45
1,SK,DO50
1,SK,DO51
1,SK,DO52
1,SK,DO53
1,SK,DO54
1,SK,DO55
1,SK,DO56
1,SK,DO57
1,SK,DO58
1,SK,DO59
1,SK,DO60
1,SK,DO61
1,SK,DO62
1,SK,DO63
1,SK,DO64
1,SK,DO65
1,SK,DO66
1,SK,DO67
1,SK,DO68
1,SK,DO69
1,SK,DO70
1,SK,DO71
1,SK,DO72
1,SK,DO73
1,SK,DO74
1,SK,DO75
1,SK,DO76
1,SK,DO77
1,SK,DO78
1,SK,DO79
1,SK,DO80
1,SK,DO81
1,SK,DO82
1,SK,DO83
1,SK,DO84
1,SK,DO85
1,SK,DO86
1,SK,DO87
1,SK,DO88
1,SK,DO89
1,SK,DO90
1,SK,DO91
1,SK,DO92
1,SK,DO93
1,SK,DO94
1,SK,DO95
1,SK,DO96
1,SK,DO97
1,SK,DO98
1,SK,DO99
1,SK,DP50
1,SK,DP60
1,SK,DP70
1,SK,DP80
1,SK,DP90
1,YT,BP90
1,YT,BP91
1,YT,BP92
1,YT,BP93
1,YT,BP94
1,YT,BP95
1,YT,BP96
1,YT,BP97
1,YT,BP98
1,YT,BP99
1,YT,CP00
1,YT,CP01
1,YT,CP02
1,YT,CP03
1,YT,CP04
1,YT,CP05
1,YT,CP06
1,YT,CP07
1,YT,CP08
1,YT,CP09
1,YT,CP10
1,YT,CP11
1,YT,CP12
1,YT,CP13
1,YT,CP14
1,YT,CP15
1,YT,CP16
1,YT,CP17
1,YT,CP18
1,YT,CP19
1,YT,CP20
1,YT,CP21
1,YT,CP22
1,YT,CP23
1,YT,CP24
1,YT,CP25
1,YT,CP26
1,YT,CP27
1,YT,CP30
1,YT,CP31
1,YT,CP32
1,YT,CP33
1,YT,CP34
1,YT,CP35
1,YT,CP36
1,YT,CP37
1,YT,CP40
1,YT,CP41
1,YT,CP42
1,YT,CP43
1,YT,CP44
1,YT,CP50
1,YT,CP51
1,YT,CP52
1,YT,CP53
1,YT,CP60
1,YT,CP61
1,YT,CP70
1,YT,CP80
3,,ML09
3,,ML19
3,,ML29
3,,ML39
3,,MM00
3,,MM01
3,,MM02
3,,MM03
3,,MM04
3,,MM05
3,,MM10
3,,MM11
3,,MM12
3,,MM13
3,,MM14
3,,MM15
3,,MM16
3,,MM20
3,,MM21
3,,MM22
3,,MM23
3,,MM24
3,,MM25
3,,MM26
3,,MM27
3,,MM30
3,,MM31
3,,MM32
3,,MM33
3,,MM34
3,,MM35
3,,MM36
3,,MM37
3,,MM41
3,,MM42
3,,MM43
3,,MM44
3,,MM45
3,,MM46
3,,MM47
3,,MM53
3,,MM54
3,,MM55
3,,MM56
3,,MM57
3,,MM58
3,,MM66
3,,MM67
3,,MM76
3,,MM77
4,,LH89
4,,LH93
5,,JO99
5,,JP90
5,,KO09
5,,KP00
6,AK,AO01
6,AK,AO11
6,AK,AO12
6,AK,AO21
6,AK,AO22
6,AK,AO32
6,AK,AO42
6,AK,AO47
6,AK,AO52
6,AK,AO53
6,AK,AO56
6,AK,AO63
6,AK,AO64
6,AK,AO69
6,AK,AO74
6,AK,AO79
6,AK,AO84
6,AK,AO85
6,AK,AO88
6,AK,AO89
6,AK,AO94
6,AK,AO95
6,AK,AO96
6,AK,AO98
6,AK,AO99
6,AK,AP30
6,AK,AP43
6,AK,AP52
6,AK,AP53
6,AK,AP54
6,AK,AP55
6,AK,AP60
6,AK,AP61
6,AK,AP64
6,AK,AP65
6,AK,AP66
6,AK,AP68
6,AK,AP70
6,AK,AP71
6,AK,AP72
6,AK,AP73
6,AK,AP74
6,AK,AP75
6,AK,AP76
6,AK,AP77
6,AK,AP78
6,AK,AP80
6,AK,AP81
6,AK,AP82
6,AK,AP83
6,AK,AP84
6,AK,AP85
6,AK,AP86
6,AK,AP87
6,AK,AP88
6,AK,AP89
6,AK,AP90
6,AK,AP91
6,AK,AP92
6,AK,AP93
6,AK,AP94
6,AK,AP95
